SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,SecondTest,Score
CE.DMX107031,107031,ĐMM_HNA_TLI - Thanh Nguyên,Miền Bắc 1,,,0,0
CE.DMX30063,30063,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX66386,66386,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX109818,109818,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX109821,109821,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX109824,109824,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX109829,109829,ĐMM_LCA_BHA - Bắc Hà,Miền Bắc 1,,,0,0
CE.DMX14122,14122,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX29311,29311,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX29627,29627,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX44888,44888,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX47283,47283,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX48309,48309,ĐMM_LCA_BTH - Phố Lu,Miền Bắc 1,,,0,0
CE.DMX14128,14128,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX30852,30852,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX56073,56073,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX57306,57306,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX57309,57309,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX57310,57310,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX105065,105065,ĐMM_LCA_BXA - 303 Hùng Vương (Bát Xát),Miền Bắc 1,,,0,0
CE.DMX40368,40368,ĐMM_LCA_BYE - Phố Ràng,Miền Bắc 1,,,0,0
CE.DMX14124,14124,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX18456,18456,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX48337,48337,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX56898,56898,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX58385,58385,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX105110,105110,ĐMM_LCA_LCA - 09 Hoàng Liên,Miền Bắc 1,,,0,0
CE.DMX22044,22044,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX46425,46425,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX47746,47746,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX68219,68219,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX75602,75602,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX87254,87254,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX103221,103221,ĐMM_LCA_MKH - 95 Giải Phóng,Miền Bắc 1,,,0,0
CE.DMX27726,27726,ĐMM_LCA_SPA - 577 Điện Biên Phủ,Miền Bắc 1,,,0,0
CE.DMX34127,34127,ĐMM_LCA_SPA - 577 Điện Biên Phủ,Miền Bắc 1,,,0,0
CE.DMX57305,57305,ĐMM_LCA_SPA - 577 Điện Biên Phủ,Miền Bắc 1,,,0,0
CE.DMX73317,73317,ĐMM_LCA_SPA - 577 Điện Biên Phủ,Miền Bắc 1,,,0,0
CE.DMX19996,19996,ĐMM_LCH_LCH - Trần Hưng Đạo,Miền Bắc 1,,,0,0
CE.DMX34107,34107,ĐMM_LCH_TUY - Tân Uyên,Miền Bắc 1,,,0,0
CE.DMX41153,41153,ĐMM_LCH_TUY - Tân Uyên,Miền Bắc 1,,,0,0
CE.DMX98397,98397,ĐMM_LCH_TUY - Tân Uyên,Miền Bắc 1,,,0,0
CE.DMX20551,20551,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX22653,22653,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX66406,66406,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX66412,66412,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX71804,71804,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX98405,98405,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX103215,103215,ĐMM_PTH_CKH - Sông Thao,Miền Bắc 1,,,0,0
CE.DMX25298,25298,ĐMM_PTH_DHU - Đồng Tâm (Đoan Hùng),Miền Bắc 1,,,0,0
CE.DMX30822,30822,ĐMM_PTH_DHU - Đồng Tâm (Đoan Hùng),Miền Bắc 1,,,0,0
CE.DMX45869,45869,ĐMM_PTH_DHU - Đồng Tâm (Đoan Hùng),Miền Bắc 1,,,0,0
CE.DMX100101,100101,ĐMM_PTH_DHU - Đồng Tâm (Đoan Hùng),Miền Bắc 1,,,0,0
CE.DMX41150,41150,ĐMM_PTH_HHO - Hạ Hòa,Miền Bắc 1,,,0,0
CE.DMX55857,55857,ĐMM_PTH_HHO - Hạ Hòa,Miền Bắc 1,,,0,0
CE.DMX78947,78947,ĐMM_PTH_HHO - Hạ Hòa,Miền Bắc 1,,,0,0
CE.DMX78950,78950,ĐMM_PTH_HHO - Hạ Hòa,Miền Bắc 1,,,0,0
CE.DMX78951,78951,ĐMM_PTH_HHO - Hạ Hòa,Miền Bắc 1,,,0,0
CE.DMX31954,31954,ĐMM_PTH_LTH - Tân Tiến (Lâm Thao),Miền Bắc 1,,,0,0
CE.DMX41916,41916,ĐMM_PTH_LTH - Tân Tiến (Lâm Thao),Miền Bắc 1,,,0,0
CE.DMX60529,60529,ĐMM_PTH_LTH - Tân Tiến (Lâm Thao),Miền Bắc 1,,,0,0
CE.DMX20547,20547,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX36562,36562,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX46436,46436,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX46775,46775,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX49339,49339,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX58824,58824,ĐMM_PTH_PNI - 02 Đường Nam (Phong Châu),Miền Bắc 1,,,0,0
CE.DMX30521,30521,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX35869,35869,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX37395,37395,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX40710,40710,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX42567,42567,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX78325,78325,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX78326,78326,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX98406,98406,ĐMM_PTH_TBA - Thanh Ba,Miền Bắc 1,,,0,0
CE.DMX41601,41601,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX43725,43725,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX43726,43726,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX44139,44139,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX64288,64288,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX106390,106390,ĐMM_PTH_THS - 79 Quốc Lộ 32,Miền Bắc 1,,,0,0
CE.DMX11598,11598,ĐMM_PTH_TNO - Cổ Tiết,Miền Bắc 1,,,0,0
CE.DMX20552,20552,ĐMM_PTH_TNO - Cổ Tiết,Miền Bắc 1,,,0,0
CE.DMX74829,74829,ĐMM_PTH_TNO - Cổ Tiết,Miền Bắc 1,,,0,0
CE.DMX98175,98175,ĐMM_PTH_TNO - Cổ Tiết,Miền Bắc 1,,,0,0
CE.DMX47284,47284,ĐMM_PTH_TTH - Thanh Thủy,Miền Bắc 1,,,0,0
CE.DMX48735,48735,ĐMM_PTH_TTH - Thanh Thủy,Miền Bắc 1,,,0,0
CE.DMX95365,95365,ĐMM_PTH_TTH - Thanh Thủy,Miền Bắc 1,,,0,0
CE.DMX95366,95366,ĐMM_PTH_TTH - Thanh Thủy,Miền Bắc 1,,,0,0
CE.DMX60519,60519,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX61475,61475,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX103217,103217,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX107720,107720,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX107724,107724,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX138355,138355,ĐMM_PTH_YLA - Yên Lập,Miền Bắc 1,,,0,0
CE.DMX24887,24887,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX24891,24891,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX51189,51189,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX63292,63292,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX72094,72094,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX94089,94089,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX100324,100324,ĐMM_SLA_MCH - Nông Trường,Miền Bắc 1,,,0,0
CE.DMX14484,14484,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX31542,31542,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX37443,37443,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX56466,56466,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX72867,72867,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX72871,72871,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX138381,138381,ĐMM_SLA_MLA - 473 Tô Hiệu,Miền Bắc 1,,,0,0
CE.DMX23617,23617,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX56953,56953,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX57582,57582,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX73549,73549,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX74038,74038,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX117198,117198,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX89590,89590,ĐMM_SLA_MSO - Hát Lót,Miền Bắc 1,,,0,0
CE.DMX25044,25044,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX31537,31537,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX32153,32153,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX57270,57270,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX57272,57272,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX66264,66264,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX111371,111371,ĐMM_SLA_PYE - Phù Yên,Miền Bắc 1,,,0,0
CE.DMX19882,19882,ĐMM_SLA_SLA - 335 Trần Đăng Ninh,Miền Bắc 1,,,0,0
CE.DMX41111,41111,ĐMM_SLA_SLA - 335 Trần Đăng Ninh,Miền Bắc 1,,,0,0
CE.DMX92186,92186,ĐMM_SLA_SLA - 335 Trần Đăng Ninh,Miền Bắc 1,,,0,0
CE.DMX92191,92191,ĐMM_SLA_SLA - 335 Trần Đăng Ninh,Miền Bắc 1,,,0,0
CE.DMX24713,24713,ĐMM_SLA_SMA - Sông Mã,Miền Bắc 1,,,0,0
CE.DMX37892,37892,ĐMM_SLA_SMA - Sông Mã,Miền Bắc 1,,,0,0
CE.DMX38615,38615,ĐMM_SLA_SMA - Sông Mã,Miền Bắc 1,,,0,0
CE.DMX38618,38618,ĐMM_SLA_SMA - Sông Mã,Miền Bắc 1,,,0,0
CE.DMX44901,44901,ĐMM_SLA_SMA - Sông Mã,Miền Bắc 1,,,0,0
CE.DMX64272,64272,ĐMM_SLA_TCH - Thửa 1 Thuận Châu,Miền Bắc 1,,,0,0
CE.DMX14477,14477,ĐMM_SLA_TCH - Tông Lạnh,Miền Bắc 1,,,0,0
CE.DMX37999,37999,ĐMM_SLA_TCH - Tông Lạnh,Miền Bắc 1,,,0,0
CE.DMX89586,89586,ĐMM_SLA_TCH - Tông Lạnh,Miền Bắc 1,,,0,0
CE.DMX89588,89588,ĐMM_SLA_TCH - Tông Lạnh,Miền Bắc 1,,,0,0
CE.DMX95371,95371,ĐMM_SLA_TCH - Tông Lạnh,Miền Bắc 1,,,0,0
CE.DMX24886,24886,ĐMM_SLA_YCH - Yên Châu,Miền Bắc 1,,,0,0
CE.DMX33240,33240,ĐMM_SLA_YCH - Yên Châu,Miền Bắc 1,,,0,0
CE.DMX64270,64270,ĐMM_SLA_YCH - Yên Châu,Miền Bắc 1,,,0,0
CE.DMX94091,94091,ĐMM_SLA_YCH - Yên Châu,Miền Bắc 1,,,0,0
CE.DMX28423,28423,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX35344,35344,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX41923,41923,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX43706,43706,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX51204,51204,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX60555,60555,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX60747,60747,ĐMM_VPH_BXU - Hương Canh,Miền Bắc 1,,,0,0
CE.DMX19779,19779,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX28411,28411,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX35343,35343,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX49353,49353,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX49742,49742,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX71030,71030,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX94040,94040,ĐMM_VPH_PYE - 114 Trường Chinh,Miền Bắc 1,,,0,0
CE.DMX38151,38151,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX42394,42394,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX66417,66417,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX132704,132704,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX132708,132708,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX132714,132714,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
CE.DMX133258,133258,ĐMM_VPH_TDA - Tam Đảo,Miền Bắc 1,,,0,0
ce.dmx8494,8494,ĐMM_VPH_TDU - Hợp Hòa,Miền Bắc 1,,,0,0
CE.DMX27725,27725,ĐMM_VPH_TDU - Hợp Hòa,Miền Bắc 1,,,0,0
CE.DMX105768,105768,ĐMM_VPH_TDU - Hợp Hòa,Miền Bắc 1,,,0,0
CE.DMX59490,59490,ĐMM_VPH_TDU - Hợp Hòa,Miền Bắc 1,,,0,0
CE.DMX27686,27686,ĐMM_VPH_VTU - Lũng Hòa,Miền Bắc 1,,,0,0
CE.DMX84809,84809,ĐMM_VPH_VTU - Lũng Hòa,Miền Bắc 1,,,0,0
CE.DMX94095,94095,ĐMM_VPH_VTU - Lũng Hòa,Miền Bắc 1,,,0,0
CE.DMX117207,117207,ĐMM_VPH_VTU - Lũng Hòa,Miền Bắc 1,,,0,0
CE.DMX139075,139075,ĐMM_VPH_VTU - Lũng Hòa,Miền Bắc 1,,,0,0
CE.DMX49744,49744,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX50349,50349,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX50351,50351,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX51203,51203,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX60765,60765,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX60861,60861,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX105069,105069,ĐMM_VPH_VTU - Vĩnh Tường,Miền Bắc 1,,,0,0
CE.DMX16761,16761,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX28408,28408,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX36049,36049,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX52161,52161,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX60551,60551,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX88221,88221,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX117205,117205,ĐMM_VPH_VYE - 99 Hùng Vương,Miền Bắc 1,,,0,0
CE.DMX30512,30512,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX34865,34865,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX39327,39327,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX63295,63295,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX92187,92187,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX113209,113209,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX113220,113220,ĐMM_VPH_YLA - Yên Lạc,Miền Bắc 1,,,0,0
CE.DMX29436,29436,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX38197,38197,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX51370,51370,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX54773,54773,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX72869,72869,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX107731,107731,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX107740,107740,ĐMM_YBA_LYE - 295 Nguyễn Tất Thành,Miền Bắc 1,,,0,0
CE.DMX25883,25883,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX30055,30055,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX42947,42947,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX44913,44913,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX47294,47294,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX47729,47729,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX49319,49319,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX63940,63940,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX87247,87247,ĐMM_YBA_NLO - Thanh Niên,Miền Bắc 1,,,0,0
CE.DMX15758,15758,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX30057,30057,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX47694,47694,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX47705,47705,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX50651,50651,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX57978,57978,ĐMM_YBA_TYE - Cổ Phúc,Miền Bắc 1,,,0,0
CE.DMX47695,47695,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX48317,48317,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX50048,50048,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX94086,94086,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX103198,103198,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX103203,103203,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX107722,107722,ĐMM_YBA_VYE - 109 Tuệ Tĩnh,Miền Bắc 1,,,0,0
CE.DMX6531,6531,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX15210,15210,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX47292,47292,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX57980,57980,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX58389,58389,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX62940,62940,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX134559,134559,ĐMM_YBA_YBA - 152 Đinh Tiên Hoàng,Miền Bắc 1,,,0,0
CE.DMX15220,15220,ĐMM_YBA_YBA - 511 Nguyễn Thái Học (Hồng Hà),Miền Bắc 1,,,0,0
CE.DMX30046,30046,ĐMM_YBA_YBA - 511 Nguyễn Thái Học (Hồng Hà),Miền Bắc 1,,,0,0
CE.DMX61437,61437,ĐMM_YBA_YBA - 511 Nguyễn Thái Học (Hồng Hà),Miền Bắc 1,,,0,0
CE.DMX101793,101793,ĐMM_YBA_YBA - 511 Nguyễn Thái Học (Hồng Hà),Miền Bắc 1,,,0,0
CE.DMX109258,109258,ĐMM_YBA_YBA - 511 Nguyễn Thái Học (Hồng Hà),Miền Bắc 1,,,0,0
CE.DMX30051,30051,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX38200,38200,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX43975,43975,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX57267,57267,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX57981,57981,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX72536,72536,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX100102,100102,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX106951,106951,ĐMM_YBA_YBI - Thác Bà,Miền Bắc 1,,,0,0
CE.DMX15212,15212,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX21280,21280,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX36148,36148,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX36184,36184,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX57983,57983,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX59479,59479,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX96984,96984,ĐMM_YBA_YBI - Yên Bình,Miền Bắc 1,,,0,0
CE.DMX90720,90720,ĐMS_DBI_DBI - Noong Hẹt,Miền Bắc 1,,,0,0
CE.DMX56430,56430,ĐMS_DBI_MAN - Mường Ảng,Miền Bắc 1,,,0,0
CE.DMX100998,100998,ĐMS_DBI_MNH - Mường Nhé,Miền Bắc 1,,,0,0
CE.DMX115904,115904,ĐMS_DBI_MNH - Mường Nhé,Miền Bắc 1,,,0,0
CE.DMX36600,36600,ĐMS_DBI_TCH - Tủa Chùa,Miền Bắc 1,,,0,0
CE.DMX40388,40388,ĐMS_DBI_TCH - Tủa Chùa,Miền Bắc 1,,,0,0
CE.DMX47300,47300,ĐMS_DBI_TCH - Tủa Chùa,Miền Bắc 1,,,0,0
CE.DMX26620,26620,ĐMS_HBI_KSO - Mông Hóa,Miền Bắc 1,,,0,0
CE.DMX44881,44881,ĐMS_HNA_BLU - An Lão,Miền Bắc 1,,,0,0
CE.DMX60928,60928,ĐMS_HNA_TLI - Tân Thanh,Miền Bắc 1,,,0,0
CE.DMX62025,62025,ĐMS_HNA_TLI - Tân Thanh,Miền Bắc 1,,,0,0
CE.DMX107729,107729,ĐMS_LCA_BTH - Tằng Loỏng,Miền Bắc 1,,,0,0
CE.DMX47291,47291,ĐMS_LCA_VBA - Võ Lao,Miền Bắc 1,,,0,0
CE.DMX38129,38129,ĐMS_LCH_PTH - Khổng Lào,Miền Bắc 1,,,0,0
CE.DMX66405,66405,ĐMS_PTH_CKH - Phương Xá,Miền Bắc 1,,,0,0
CE.DMX35854,35854,ĐMS_PTH_DHU - Bằng Luân,Miền Bắc 1,,,0,0
CE.DMX103211,103211,ĐMS_PTH_DHU - Bằng Luân,Miền Bắc 1,,,0,0
